place_id,external_id,author,rating,text,published_at
sim_tap_room,tick_sim_tap_room_0deb70aecfe9,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_25122b4a71bc,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_681a9332ef13,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_97ad82fc9f7e,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_ae901d800c42,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_aeb3873ad0fb,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_b55936867d2e,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_e515c81ffbaf,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-02T19:01:20.518993+00:00
sim_tap_room,tick_sim_tap_room_f7164254f03a,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-02T19:01:20.518993+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_065ba5974d0d,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-05-02T20:04:29.853751+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_a12a3f7fbeba,Noa Eitan,5,"Best bar on Rothschild, no contest. Knowledgeable staff and rotating craft options.",2026-05-02T20:04:29.853751+00:00
sim_beer_garden,tick_sim_beer_garden_6c5edf54f25f,Amos Tzur,3,"Service is inconsistent — sometimes fast, sometimes you're waiting forever. Nice garden though.",2026-05-02T20:04:47.274773+00:00
sim_beer_garden,tick_sim_beer_garden_6de31343dc75,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-05-02T20:04:47.274773+00:00
sim_beer_garden,tick_sim_beer_garden_6f9b4044f7d3,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-05-02T20:04:47.274773+00:00
sim_beer_garden,tick_sim_beer_garden_7d0aad882b68,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-05-02T20:04:47.274773+00:00
sim_tap_room,tick_sim_tap_room_0c2d451f54ef,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_1adb05fa9a26,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_32698653e91a,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_376e49082bc5,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_41bd5fcf84f2,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_527015a6f196,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_736025bc4554,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_7e55b84e556d,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_8bc6d5f2d65b,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_998af425c8af,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_a267029950b1,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_a80a3826e1a6,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_b5ec7783319f,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_e3f456a4f40d,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_edf268b4be58,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-02T20:05:03.153670+00:00
sim_tap_room,tick_sim_tap_room_f723dbfcd0c6,Stav Rosen,5,"No shortcuts, just great beer and passion. This is what a craft beer bar should be.",2026-05-02T20:05:03.153670+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_80b5a2dfc92c,Ayelet Ron,4,Love the concept — always something on tap I haven't tried. Wish they did more food.,2026-05-02T21:08:15.170030+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_e200310aae00,Benny Har,3,"Decent selection, nothing extraordinary. Prices are on the high side for the area.",2026-05-02T21:08:15.170030+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_eb13f7d2c596,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-05-02T21:08:15.170030+00:00
sim_beer_garden,tick_sim_beer_garden_13c6d75667af,Gadi Mor,5,"Came on a Tuesday evening — quiet, gorgeous, and the lager was perfectly cold. Love this place.",2026-05-02T21:08:32.960246+00:00
sim_beer_garden,tick_sim_beer_garden_26bde935c2bb,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-05-02T21:08:32.960246+00:00
sim_beer_garden,tick_sim_beer_garden_a558a0d3ad44,Yuval Paz,5,"The garden at sunset is something else. Cold lager, fairy lights, zero stress.",2026-05-02T21:08:32.960246+00:00
sim_beer_garden,tick_sim_beer_garden_d9aea4a9bac6,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-05-02T21:08:32.960246+00:00
sim_beer_garden,tick_sim_beer_garden_e375e48733e0,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-05-02T21:08:32.960246+00:00
sim_tap_room,tick_sim_tap_room_0335424545ba,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_23f6edff8969,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_3dd72a14d921,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_44c514aac605,Shani Cohen,5,The barrel-aged stout they had last week was the best beer I've had in years. Staff know their stuff.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_611d9eaf3f23,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_8546192cd22e,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_8afafab5aaae,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_953435b3dd6e,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_a4e8e95d93f9,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_a78ed26c9741,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_a80133968dd6,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_a822643a4134,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_a919f043ec14,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_d3dfbd0911da,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_ded0fc0c2626,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_e7e25d5b934b,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-02T21:08:48.173435+00:00
sim_tap_room,tick_sim_tap_room_f34516e55a1c,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-02T21:08:48.173435+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_043f0e6e4e7b,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-05-02T22:06:31.598260+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_79a9f04ecf86,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-05-02T22:06:31.598260+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_8b8b5830f452,Ran Ofer,5,Outdoor seating on a warm evening with a cold craft lager. Tel Aviv at its finest.,2026-05-02T22:06:31.598260+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_968597557ecc,Shai Biton,5,Live jazz on Friday + that porter = perfect evening. Will return weekly.,2026-05-02T22:06:31.598260+00:00
sim_beer_garden,tick_sim_beer_garden_0e0dcb8975d2,Yuval Paz,5,"The garden at sunset is something else. Cold lager, fairy lights, zero stress.",2026-05-02T22:06:46.737211+00:00
sim_beer_garden,tick_sim_beer_garden_749afcec0b2c,Hila Ohayon,5,"Took my team here for a celebration. Big tables, great service, everyone was happy.",2026-05-02T22:06:46.737211+00:00
sim_beer_garden,tick_sim_beer_garden_917e426c6983,Avi Stern,5,Magical atmosphere on a warm night. Staff are genuinely friendly and the garden is immaculate.,2026-05-02T22:06:46.737211+00:00
sim_beer_garden,tick_sim_beer_garden_b64ef246ab79,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-05-02T22:06:46.737211+00:00
sim_beer_garden,tick_sim_beer_garden_c73cae524cd0,Neta Gold,4,The garden in the evening is beautiful. Service is friendly if a little slow.,2026-05-02T22:06:46.737211+00:00
sim_beer_garden,tick_sim_beer_garden_e45948a15176,Gadi Mor,5,"Came on a Tuesday evening — quiet, gorgeous, and the lager was perfectly cold. Love this place.",2026-05-02T22:06:46.737211+00:00
sim_tap_room,tick_sim_tap_room_465292f51ac3,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_6c41f0af5235,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_78960eb07e81,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_a05759d8f957,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_a059fe4ebb52,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_a21eba00f9f0,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_a224ee7293d7,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_a48cb4bc8ce6,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_b8ba373fb71f,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_d10f31561748,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_defa38ea095a,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_e2173ac8cc4e,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_e3ef038f0037,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_ea3ee7d5707f,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_fb5b7b31b66f,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_fb95d8fc4751,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-02T22:07:01.533468+00:00
sim_tap_room,tick_sim_tap_room_fc13b41b881e,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-02T22:07:01.533468+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_6ac75945c03f,Dana Freed,4,"Great spot, gets crowded on weekends but the quality is consistent. Love the rotating taps.",2026-05-02T23:09:50.276066+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_831c15002c6c,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-05-02T23:09:50.276066+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_91a1a4b50893,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-05-02T23:09:50.276066+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_a5da6237b6e7,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-05-02T23:09:50.276066+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_d6b78a71a72d,Michal Saar,5,"The sampler board is the move for a first visit. Five styles, all excellent, good value.",2026-05-02T23:09:50.276066+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_fb07a1708035,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-05-02T23:09:50.276066+00:00
sim_beer_garden,tick_sim_beer_garden_22f7509b42d0,Gadi Mor,5,"Came on a Tuesday evening — quiet, gorgeous, and the lager was perfectly cold. Love this place.",2026-05-02T23:10:06.007090+00:00
sim_beer_garden,tick_sim_beer_garden_91c67ea96850,Ran Blum,2,"Expected more given the reputation. Noisy, cramped on the weekend, and the service was scattered.",2026-05-02T23:10:06.007090+00:00
sim_beer_garden,tick_sim_beer_garden_92695c9ef37a,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-05-02T23:10:06.007090+00:00
sim_beer_garden,tick_sim_beer_garden_951047a1a7d3,Inbal Cohen,4,Lovely garden bar. The wheat beer is refreshing and the food is better than expected.,2026-05-02T23:10:06.007090+00:00
sim_beer_garden,tick_sim_beer_garden_9e8fdc2b6357,Shir Blum,5,Best outdoor bar in the city. We come every Sunday — the brunch + beer combo is a ritual now.,2026-05-02T23:10:06.007090+00:00
sim_beer_garden,tick_sim_beer_garden_fbe34de34792,Yuval Paz,5,"The garden at sunset is something else. Cold lager, fairy lights, zero stress.",2026-05-02T23:10:06.007090+00:00
sim_tap_room,tick_sim_tap_room_00676bcd8dbd,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_13b8aaf328d9,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_1e2241a1b40a,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_37503079050c,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_422f4e27fa2a,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_48d092fe7664,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_52a5d0c4fce3,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_5c66909e3d3b,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_85e59dc65478,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_aa6aa034e47e,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_d7e71a4fb8bb,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_de5cf0defd6b,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_df3deac4b362,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_e1be2cfe17a3,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-02T23:10:23.266240+00:00
sim_tap_room,tick_sim_tap_room_e4629db14565,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-02T23:10:23.266240+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_188b7b10af8c,Gal Peretz,5,My friends think I work here because I keep recommending it. The stout is life-changing.,2026-05-03T00:08:01.888591+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_2a0304fd4741,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-05-03T00:08:01.888591+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_345e91b603d7,Nadav Shapiro,4,Great discovery. The flight of four is perfect for exploring without committing to a pint.,2026-05-03T00:08:01.888591+00:00
sim_beer_garden,tick_sim_beer_garden_0046c7c0e972,Neta Gold,4,The garden in the evening is beautiful. Service is friendly if a little slow.,2026-05-03T00:08:16.922818+00:00
sim_beer_garden,tick_sim_beer_garden_a5813eae2d70,Yael Gross,3,Nice on a weekday. Packed and hard to find a seat on weekends.,2026-05-03T00:08:16.922818+00:00
sim_beer_garden,tick_sim_beer_garden_a8ad03986f20,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-05-03T00:08:16.922818+00:00
sim_tap_room,tick_sim_tap_room_1e4abb576397,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-03T00:08:32.955872+00:00
sim_tap_room,tick_sim_tap_room_2e7d641bce0f,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-03T00:08:32.955872+00:00
sim_tap_room,tick_sim_tap_room_46fd6578f329,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-03T00:08:32.955872+00:00
sim_tap_room,tick_sim_tap_room_56a6cdb13edd,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-03T00:08:32.955872+00:00
sim_tap_room,tick_sim_tap_room_71bb798e7783,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-03T00:08:32.955872+00:00
sim_tap_room,tick_sim_tap_room_d536f6c6e378,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-03T00:08:32.955872+00:00
sim_tap_room,tick_sim_tap_room_f6e85af7a1d9,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-03T00:08:32.955872+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_02205fcd7c46,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-05-03T04:27:42.715033+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_0fad45d9b398,Dana Freed,4,"Great spot, gets crowded on weekends but the quality is consistent. Love the rotating taps.",2026-05-03T04:27:42.715033+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_10537df629e1,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-05-03T04:27:42.715033+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_90ba00e6a9d8,Michal Saar,5,"The sampler board is the move for a first visit. Five styles, all excellent, good value.",2026-05-03T04:27:42.715033+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_f43f365e165c,Gal Peretz,5,My friends think I work here because I keep recommending it. The stout is life-changing.,2026-05-03T04:27:42.715033+00:00
sim_beer_garden,tick_sim_beer_garden_19e23f380636,Sari Ben-Zion,2,Beer arrived warm twice. Beautiful space but execution needs work.,2026-05-03T04:27:58.583813+00:00
sim_beer_garden,tick_sim_beer_garden_1b6b0fd24dc6,Amos Tzur,3,"Service is inconsistent — sometimes fast, sometimes you're waiting forever. Nice garden though.",2026-05-03T04:27:58.583813+00:00
sim_beer_garden,tick_sim_beer_garden_dadf3ba746cc,Gadi Mor,5,"Came on a Tuesday evening — quiet, gorgeous, and the lager was perfectly cold. Love this place.",2026-05-03T04:27:58.583813+00:00
sim_tap_room,tick_sim_tap_room_2788eb4c0e50,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-03T04:28:12.872410+00:00
sim_tap_room,tick_sim_tap_room_7be3f475c3b4,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-03T04:28:12.872410+00:00
sim_tap_room,tick_sim_tap_room_a3c686cc3aed,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-03T04:28:12.872410+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_2e44989aae46,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-05-03T07:06:19.273885+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_7ad19683528c,Nadav Shapiro,4,Great discovery. The flight of four is perfect for exploring without committing to a pint.,2026-05-03T07:06:19.273885+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_8d4f439f646d,Ayelet Ron,4,Love the concept — always something on tap I haven't tried. Wish they did more food.,2026-05-03T07:06:19.273885+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_8fe3bf8b829e,Dana Freed,4,"Great spot, gets crowded on weekends but the quality is consistent. Love the rotating taps.",2026-05-03T07:06:19.273885+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_ca408244b224,Adi Ben-Shahar,5,"Quiet Monday evening, bartender talked me through six taps. Left knowing a lot more about beer.",2026-05-03T07:06:19.273885+00:00
sim_beer_garden,tick_sim_beer_garden_020149e809fa,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-05-03T07:06:36.163492+00:00
sim_beer_garden,tick_sim_beer_garden_adf8c0b06057,Amos Tzur,3,"Service is inconsistent — sometimes fast, sometimes you're waiting forever. Nice garden though.",2026-05-03T07:06:36.163492+00:00
sim_tap_room,tick_sim_tap_room_62f4bbd05db2,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-03T07:07:04.174600+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_17ceee685eab,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-05-03T09:03:51.486028+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_4aa407fdce2f,Ran Ofer,5,Outdoor seating on a warm evening with a cold craft lager. Tel Aviv at its finest.,2026-05-03T09:03:51.486028+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_76ce64bd3593,Adi Ben-Shahar,5,"Quiet Monday evening, bartender talked me through six taps. Left knowing a lot more about beer.",2026-05-03T09:03:51.486028+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_a9836dc5f24f,Noa Eitan,5,"Best bar on Rothschild, no contest. Knowledgeable staff and rotating craft options.",2026-05-03T09:03:51.486028+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_f903d0d7930f,Shai Biton,5,Live jazz on Friday + that porter = perfect evening. Will return weekly.,2026-05-03T09:03:51.486028+00:00
sim_beer_garden,tick_sim_beer_garden_7c20acb9cd14,Boaz Ofer,3,"Overpriced for what it is. You're paying for the garden, not the beer quality.",2026-05-03T09:04:10.584070+00:00
sim_beer_garden,tick_sim_beer_garden_8bf65ef040a4,Dina Koren,3,Pretty place but the beer selection is limited to mainstream brands. Go for the atmosphere.,2026-05-03T09:04:10.584070+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_141ba0925c7e,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-05-03T10:31:09.460775+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_263a721d0cd6,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-05-03T10:31:09.460775+00:00
